time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,x_speed,y_speed
1626098720,4b84a8,51.27035367286811,-0.7926177978515625,66.3074213631956,61.24763157278565,-4.8768,TCAEH   ,False,False,False,7461.0,129.54000000000002,152.40000000000003,1626098580.332,1626098584.129,58.132172,31.895528
1626098720,a0e1e8,52.057691671080505,-4.677115304129416,254.9909551952593,279.4053115009569,0.0,N156QS  ,False,False,False,7737.0,12184.38,12496.8,1626098719.989,1626098720.0,-251.563116,41.66996399999995
1626098720,43ec83,50.63296508789063,-1.6927618729441178,110.72503350518888,202.39461465223587,3.90144,SLS2    ,False,False,False,5402.0,7802.88,7955.28,1626098719.649,1626098719.983,-42.18440799999999,-102.374356
1626098720,4009cc,50.643951416015625,-3.976689388877503,191.13100483741152,234.6415950257269,4.8768,AMBER2  ,False,False,False,1772.0,7459.98,7612.38,1626098719.736,1626098719.993,-155.876532,-110.60546
1626098730,4ca875,51.993438720703125,-4.07684326171875,224.492185957222,283.1127116700536,0.0,EIWFI   ,False,False,False,5451.0,12192.0,12359.64,1626098729.533,1626098729.948,-218.63870000000003,50.92995599999999
1626098730,a0e1e8,52.06146240234375,-4.71368408203125,254.4834407436462,279.42423927610434,0.32512,N156QS  ,False,False,False,7737.0,12192.0,12504.42,1626098729.967,1626098729.985,-251.048672,41.66996400000005
1626098730,4b84a8,51.27035367286811,-0.7926177978515625,66.3074213631956,61.24763157278565,-4.8768,TCAEH   ,False,False,False,7461.0,129.54000000000002,152.40000000000003,1626098580.332,1626098584.129,58.132172,31.895528
1626098730,40653d,51.41427612304688,0.0739350190033783,174.8844792601729,334.56563977416,15.280640000000002,EZY971B ,False,False,False,7642.0,4366.26,4442.46,1626098729.886,1626098729.996,-75.1088239999999,157.93430800000007
1626098730,406266,51.281524658203125,-0.3343406883445823,201.6581108901388,312.9324581953789,-10.40384,LNX57AX ,False,False,False,5732.0,5105.400000000001,5189.22,1626098729.632,1626098729.992,-147.64542800000004,137.356548
1626098730,4009cc,50.63431044756356,-3.9980584221917184,191.84830058981964,234.60520415501293,7.152640000000001,AMBER2  ,False,False,False,1772.0,7505.700000000001,7665.720000000001,1626098729.476,1626098729.864,-156.39097599999997,-111.11990400000003
1626098730,4a0664,51.408782958984375,-0.1337659681165632,144.40856352041382,102.5509467264087,17.881600000000002,ROT392W ,False,False,False,4705.0,2286.0,2331.72,1626098729.463,1626098729.996,140.957656,-31.381083999999987
1626098730,406d78,53.4911281779661,-1.6126475614660194,239.9427701395594,331.0169857589359,2.27584,BAW49   ,False,False,False,7622.0,9829.8,10005.06,1626098729.759,1626098730.0,-116.26434399999988,209.89315200000007
1626098730,43ec83,50.62376403808594,-1.698760986328125,110.72503350518888,202.39461465223587,3.5763200000000004,SLS2    ,False,False,False,5402.0,7840.98,7993.38,1626098729.719,1626098729.929,-42.18440799999999,-102.374356
1626098730,43c5e1,54.23199462890625,-3.972577776227638,200.27999334680896,162.3562504773637,0.0,ASCOT463,False,False,False,6451.0,7322.820000000001,7490.460000000001,1626098729.609,1626098730.0,60.704391999999984,-190.858724
1626098730,4b1886,50.0469143107786,0.5116065772804054,195.69777032363305,142.79874244460197,0.32512,SWR30K  ,False,False,False,2025.0,8839.2,8991.6,1626098729.832,1626098729.993,118.32212000000004,-155.87653200000003
1626098730,4076f4,53.77061462402344,-3.010332380022305,47.42939328787583,273.73139699916044,-1.95072,GKCMI   ,False,False,False,451.0,53.34,91.44,1626098548.362,1626098548.828,-47.32884800000001,3.086664000000012
1626098730,406ae8,51.44819641113281,-3.333682498416408,233.07492769408088,3.9234338460609823,0.0,TOM6K   ,False,False,False,5411.0,12192.0,12466.32,1626098729.948,1626098729.975,15.947763999999989,232.528688
1626098730,4aca45,51.35144767114672,-0.636749267578125,228.1824466319843,228.656101717374,-0.32512,NAX3WE  ,False,False,False,1142.0,11277.6,11483.34,1626098729.945,1626098730.0,-171.30985200000003,-150.73209199999994
1626098730,403321,51.505279541015625,-0.7706760715793735,48.39329618061229,133.7078331137501,-4.55168,GBSYY   ,False,False,False,,304.8,312.42,1626098727.85,1626098727.85,34.982191999999976,-33.43886000000002
1626098730,406de5,50.75152587890625,-1.1370849609375,65.13966228756094,133.39997528485225,0.32512,CG175   ,False,False,False,7000.0,228.6,266.70000000000005,1626098729.917,1626098729.917,47.32884800000003,-44.75662799999998
1626098730,484f72,53.80591441009004,-2.4462352079503944,242.8442696632192,281.23852106997595,0.0,KLM671  ,False,False,False,2105.0,10972.8,11170.920000000002,1626098729.918,1626098730.0,-238.18757200000005,47.32884799999999
1626098730,404090,51.63116455078125,-0.3037571262668734,45.47231016167496,68.07822140604087,-0.97536,,False,False,False,,403.86,434.34,1626098725.226,1626098725.226,42.184408000000005,16.976651999999987
1626098730,400d91,53.953066033832094,-2.6508555692785194,228.98826478821067,154.87423845080446,0.0,EZY91QH ,False,False,False,6357.0,11879.58,12123.42,1626098729.837,1626098730.0,97.22991599999987,-207.32093200000008
1626098730,4079f8,51.32630946272511,1.153106689453125,62.40059400741284,74.70345268556993,-0.65024,AAAAA   ,False,False,False,7000.0,236.22,251.46,1626098729.93,1626098729.93,60.189948,16.462208
1626098730,40621b,50.54018182269597,-3.7773668443834367,247.02420266015943,77.61355783807863,0.0,BAW246  ,False,False,False,2376.0,10972.8,11170.920000000002,1626098729.987,1626098729.987,241.274236,52.98773199999992
1626098730,43e8b1,53.41613252284163,-4.532183478860304,245.298637909714,93.3664606634298,5.20192,MCELT   ,False,False,False,5013.0,9791.7,9974.58,1626098729.847,1626098729.915,244.875344,-14.40443200000002
1626098730,43c2b3,53.83364868164063,-2.051775251116055,131.2003670126868,20.42457280344529,0.0,WAD47   ,False,False,False,6371.0,4267.2,4373.88,1626098729.834,1626098729.945,45.785516,122.952116
1626098730,4079b4,52.689971923828125,-1.149444580078125,58.65789658176583,41.80046029043744,-0.32512,GRIDC   ,False,False,False,36.0,358.14000000000004,403.86,1626098729.953,1626098729.953,39.09774400000001,43.72773999999999
1626098730,4010eb,52.26200944286281,-0.7280011858258604,151.48170255590898,324.25874548254586,-0.32512,EZY9007 ,False,False,False,6307.0,5486.400000000001,5600.700000000001,1626098729.565,1626098729.996,-88.48436800000005,122.952116
1626098730,401a05,51.01296634997352,0.104522705078125,61.29660166635498,92.8864185438646,-0.65024,GBALG   ,False,False,False,7712.0,495.3,541.02,1626098729.78,1626098729.78,61.218836,-3.08666399999998
1626098730,43c8e5,52.84521587824417,-2.777108328683028,34.201821892716765,353.08877288097534,0.32512,SYS10   ,False,False,False,,243.84,289.56,1626098728.675,1626098729.73,-4.1155519999999655,33.953304
1626098730,4ca73b,50.675788491459215,-0.310211181640625,223.0872629914689,164.07275290414424,6.827520000000001,RYR3NC  ,False,False,False,6305.0,11460.48,11673.840000000002,1626098729.832,1626098729.996,61.21883600000006,-214.523148
1626098730,40774f,50.80431922007415,-0.80108642578125,24.184340189274547,271.2188752351313,3.2512000000000003,GSHAZ   ,False,False,False,7000.0,381.0,396.24,1626098729.871,1626098729.871,-24.178868,0.5144440000000067
1626098730,344695,53.455515716035485,-2.094026453354786,117.67393450400895,255.0524477111898,-1.95072,VLG74SD ,False,False,False,5511.0,937.26,998.22,1626098729.587,1626098729.934,-113.692124,-30.35219599999999
1626098730,40658e,52.14381331104343,-1.5850917271205276,43.66414479061447,55.56101069119639,-0.32512,GOBZR   ,False,False,False,7000.0,556.26,518.16,1626098729.792,1626098729.869,36.01108000000001,24.693312
1626098730,43c8e3,52.73043823242188,-3.065948486328125,41.97055991441162,11.309932474020211,0.0,AFGHAN1 ,False,False,False,7420.0,175.26000000000002,342.9,1626098729.554,1626098729.554,8.231103999999998,41.15552
1626098730,407a19,53.50067138671875,-3.367794261259178,138.5689077740898,84.24707530055882,-9.42848,GMDSI   ,False,False,False,5226.0,4754.88,4869.18,1626098729.697,1626098729.992,137.870992,13.889988
1626098730,3c4591,51.33464231329449,0.7549285888671875,259.2006579565224,100.75238118002014,0.0,BOX413  ,False,False,False,1174.0,10668.0,10866.12,1626098729.828,1626098729.998,254.64978,-48.35773600000002
1626098730,43c8d8,53.02835238181938,-0.5106288364955276,48.81799796560363,82.12606186827438,-2.92608,CWL48   ,False,False,False,7010.0,114.3,144.78,1626098673.53,1626098677.149,48.357736,6.68777199999999
1626098730,45a1f7,53.50552368164063,-0.4011579241071104,63.36229465536361,203.44292071496227,-0.32512,UNC60   ,False,False,False,4261.0,236.22,266.7,1626098721.374,1626098725.104,-25.207755999999986,-58.132172
1626098730,452057,51.64919578422934,-3.16436767578125,243.67980167961232,103.80154624701888,0.0,VAW902  ,False,False,False,5256.0,10675.62,10866.12,1626098729.641,1626098729.964,236.64424,-58.13217199999998
1626098730,406ecc,51.43985037076271,-0.948486328125,187.5076045943673,296.21354773720464,9.7536,VIR513  ,False,False,False,1421.0,3627.12,3710.940000000001,1626098729.8,1626098729.997,-168.22318799999996,82.825484
1626098730,4009d1,54.44796287407309,-0.748152299360811,138.90083267080703,270.21220562048813,-10.40384,MONICA22,False,False,False,7052.0,2849.88,2910.84,1626098729.541,1626098729.946,-138.89988,0.5144440000000214
1626098730,4ca815,53.210837154065146,-0.1603519215303208,231.1869209360742,107.74952884609591,5.52704,RYR9ZD  ,False,False,False,4617.0,10706.1,10881.36,1626098729.719,1626098729.997,220.18203200000005,-70.47882799999998
1626098730,407836,50.38553528866525,-3.4533443966427058,208.4076075465667,4.246842607023472,0.0,EZY87MT ,False,False,False,1141.0,11582.4,11826.240000000002,1626098729.907,1626098729.979,15.433320000000029,207.835376
1626098730,43c6b8,51.75491591631356,-1.556243896484375,71.3020126343048,253.65711745655813,-3.2512000000000003,RRR820  ,False,False,False,3740.0,129.54000000000002,160.02,1626098715.352,1626098715.673,-68.421052,-20.063316000000032
1626098730,342591,51.41652769961599,-3.406219482421875,68.10119435794988,116.95217893122896,-2.60096,VLG49TG ,False,False,False,5556.0,297.18,335.28000000000003,1626098729.855,1626098729.887,60.704392000000006,-30.866640000000007
1626098730,4ca259,53.20683288574219,0.4409441266741071,226.072824065293,106.66177969300804,4.22656,RYR60VP ,False,False,False,5211.0,11856.72,12100.56,1626098729.646,1626098730.0,216.580924,-64.81994400000008
1626098730,43c925,51.19074934619968,-1.7395782470703125,142.8830587024934,205.82698212362,13.0048,TOPSTAR1,False,False,False,2601.0,632.46,655.32,1626098727.419,1626098729.56,-62.24772399999998,-128.61100000000002
1626098730,407933,50.43618412341102,-4.708829312711146,65.88097690403809,271.78991060824603,-0.97536,HLE01   ,False,False,False,,441.96,495.30000000000007,1626098727.553,1626098729.562,-65.848832,2.057775999999933
1626098730,a95881,53.58358092227224,-1.845460779526661,253.7831039027953,108.43494882292202,0.0,CKS203  ,False,False,False,6250.0,12496.8,12793.98,1626098729.441,1626098730.0,240.7597920000001,-80.25326400000006
1626098730,407b02,53.80949893240201,-3.294282801011036,62.896959388550165,285.17291534552527,-0.32512,GOLD31  ,False,False,False,452.0,320.04,373.38,1626098729.873,1626098729.873,-60.70439200000001,16.462207999999997
1626098730,4078b8,50.82256769729872,-0.3269195556640625,165.9964993237897,164.54242355472402,9.10336,BAW81   ,False,False,False,2026.0,5433.06,5539.740000000001,1626098729.646,1626098729.997,44.24218399999999,-159.992084
1626098730,49328a,51.65748596191406,-0.8592347841005221,227.384248,151.92751306414706,0.0,NJE340B ,False,False,False,6321.0,12496.8,12786.36,1626098729.96,1626098730.0,107.00435199999995,-200.63316000000003
1626098730,407a20,51.68243408203125,-0.8566366659628102,70.41872131841951,229.44410612165268,8.77824,HLY95   ,False,False,False,7632.0,1226.8200000000002,1257.3,1626098729.966,1626098729.983,-53.50217599999999,-45.785516
1626098730,406f12,52.63458251953125,-0.3823089599609375,51.87983460182888,292.7509763427876,-0.32512,GLINZ   ,False,False,False,36.0,243.84,251.46,1626098729.46,1626098729.46,-47.84329200000002,20.06331599999999
1626098730,400e4a,51.86896889896716,0.210723876953125,73.51330959055727,43.29864539467388,-4.22656,EXS95EU ,False,False,False,5573.0,205.74,236.22,1626098729.148,1626098729.639,50.415512,53.50217599999999
1626098730,4ca84b,51.38240490929555,-2.725830078125,65.49823752052082,85.94644576816859,-0.97536,RYR5CM  ,False,True,True,2616.0,1143.0,251.46,1626098577.293,1626098645.891,65.334388,4.629995999999997
1626098730,4d024c,51.05821512513241,0.5517578125,219.57660774940987,321.2772984895976,-0.32512,FYL51F  ,False,False,False,4060.0,10363.2,10507.98,1626098729.985,1626098729.995,-137.35654799999983,171.30985200000015
1626098740,43c925,51.17669677734375,-1.749869681693383,138.89035293253104,203.8116542509728,13.32992,TOPSTAR1,False,False,False,2601.0,769.62,822.96,1626098739.67,1626098739.875,-56.074396000000114,-127.06766799999993
1626098740,407a20,51.67840576171875,-0.8642083245354684,70.02865997497082,229.1704365248421,9.10336,HLY95   ,False,False,False,7632.0,1310.64,1348.74,1626098739.734,1626098739.994,-52.98773199999999,-45.785516000000015
1626098740,4ca84b,51.38240490929555,-2.725830078125,65.49823752052082,85.94644576816859,-0.97536,RYR5CM  ,False,True,True,2616.0,1143.0,251.46,1626098577.293,1626098645.891,65.334388,4.629995999999997
1626098740,a95881,53.576179116459215,-1.808058794806982,253.7831039027953,108.43494882292202,0.0,CKS203  ,False,False,False,6250.0,12496.8,12786.36,1626098739.823,1626098739.998,240.7597920000001,-80.25326400000006
1626098740,400e4a,51.87309265136719,0.2168315165751689,73.88855856251726,43.02506598911803,-3.2512000000000003,EXS95EU ,False,False,False,5573.0,167.64,190.5,1626098737.56,1626098739.525,50.41551200000001,54.01661999999999
1626098740,406f12,52.63673400878906,-0.3894805908203125,51.53178126894726,301.94475277620336,0.0,GLINZ   ,False,False,False,36.0,213.36,243.84,1626098739.922,1626098739.922,-43.72774000000003,27.26553199999996
1626098740,4d024c,51.07237243652344,0.5337276974239865,219.89878541575888,321.17272191369324,-0.32512,FYL51F  ,False,False,False,4060.0,10363.2,10500.36,1626098739.304,1626098739.998,-137.870992,171.309852
1626098740,407b02,53.81098860401218,-3.303734274471537,62.896959388550165,285.17291534552527,-0.32512,GOLD31  ,False,False,False,452.0,320.04,373.38,1626098739.926,1626098739.955,-60.70439200000001,16.462207999999997
1626098740,407933,50.43635559082031,-4.720218056126669,65.35261378856066,271.3531919537797,-1.95072,HLE01   ,False,False,False,,426.72,487.68,1626098739.876,1626098739.876,-65.334388,1.5433319999999986
1626098740,49328a,51.63928015757415,-0.843658447265625,228.0803588392268,151.8742995387028,0.0,NJE340B ,False,False,False,6321.0,12496.8,12786.36,1626098739.982,1626098740.0,107.51879600000008,-201.147604
1626098740,4078b8,50.80846236923993,-0.32073974609375,166.629833104835,164.4190761517484,9.7536,BAW81   ,False,False,False,2026.0,5524.5,5638.8,1626098739.492,1626098739.913,44.75662799999998,-160.506528
1626098740,406d78,53.50982666015625,-1.6300571986606656,241.54227806541687,331.0876275810731,1.30048,BAW49   ,False,False,False,7622.0,9852.66,10027.92,1626098739.631,1626098739.998,-116.7787880000002,211.4364839999999
1626098740,4a0664,51.40586723715572,-0.1129150390625,145.13704338813983,102.90328459587434,16.256,ROT392W ,False,False,False,4705.0,2461.26,2506.98,1626098739.749,1626098740.0,141.4721,-32.40997199999999
1626098740,4ca875,51.99791859772245,-4.108258928571388,224.37603478961864,282.98477046454946,0.0,EIWFI   ,False,False,False,5451.0,8534.4,8702.039999999999,1626098739.471,1626098739.998,-218.63870000000003,50.41551199999997
1626098740,a0e1e8,52.06507873535156,-4.7491455078125,254.4834407436462,279.42423927610434,-0.65024,N156QS  ,False,False,False,7737.0,12192.0,12504.42,1626098739.712,1626098739.972,-251.048672,41.66996400000005
1626098740,43ec83,50.61456298828125,-1.704760099712189,110.72503350518888,202.39461465223587,3.90144,SLS2    ,False,False,False,5402.0,7879.080000000001,8031.48,1626098739.676,1626098739.994,-42.18440799999999,-102.374356
1626098740,4009cc,50.62416205971928,-4.020328006228908,189.45653189900617,234.2814649188286,13.32992,AMBER2  ,False,False,False,1772.0,7604.76,7764.780000000001,1626098739.632,1626098739.985,-153.81875599999998,-110.60546000000004
1626098740,4b84a8,51.27035367286811,-0.7926177978515625,66.3074213631956,61.24763157278565,-4.8768,TCAEH   ,False,False,False,7461.0,129.54000000000002,152.40000000000003,1626098580.332,1626098584.129,58.132172,31.895528
1626098740,4076f4,53.77061462402344,-3.010332380022305,47.42939328787583,273.73139699916044,-1.95072,GKCMI   ,False,False,False,451.0,53.34,91.44,1626098548.362,1626098548.828,-47.32884800000001,3.086664000000012
1626098740,43c5e1,54.21482849121094,-3.963239397321388,200.92644253943064,162.2609171165868,0.0,ASCOT463,False,False,False,6451.0,7322.820000000001,7482.840000000001,1626098739.21,1626098739.998,61.21883599999998,-191.373168
1626098740,4b1886,50.03269958496094,0.528355648643092,195.3871586181344,142.91890243837722,0.0,SWR30K  ,False,False,False,2025.0,8839.2,8991.6,1626098739.938,1626098739.997,117.807676,-155.87653200000003
1626098740,40653d,51.42796325683594,0.0636167783994932,176.74502082187783,334.8521334541488,13.0048,EZY971B ,False,False,False,7642.0,4503.42,4572.0,1626098739.484,1626098740.0,-75.10882400000007,159.99208399999995
1626098740,406266,51.29374694824219,-0.356832968222136,198.06695289054613,309.51976146002835,-10.40384,LNX57AX ,False,False,False,5732.0,5006.34,5090.16,1626098739.898,1626098739.993,-152.78986800000007,126.03877999999992
1626098740,342591,51.413818359375,-3.397670436549845,69.0199052770141,116.56505117707802,-3.2512000000000003,VLG49TG ,False,False,False,5556.0,266.7,304.8,1626098739.677,1626098739.846,61.73327999999998,-30.86664000000003
1626098740,4009d1,54.44801330566406,-0.7696892233456083,137.356548,270.0,-9.42848,MONICA22,False,False,False,7052.0,2750.82,2811.78,1626098739.628,1626098739.759,-137.356548,-8.410662842506491e-15
1626098740,407836,50.40438894498146,-3.4511916701858354,208.4076075465667,4.246842607023472,0.0,EZY87MT ,False,False,False,1141.0,11582.4,11818.62,1626098739.99,1626098739.99,15.433320000000029,207.835376
1626098740,43c8d8,53.02835238181938,-0.5106288364955276,48.81799796560363,82.12606186827438,-2.92608,CWL48   ,False,False,False,7010.0,114.3,144.78,1626098673.53,1626098677.149,48.357736,6.68777199999999
1626098740,4ca259,53.20106118412341,0.4734622730928308,226.2735018349488,106.37483779919889,0.97536,RYR60VP ,False,False,False,5211.0,11887.2,12138.66,1626098739.676,1626098740.0,217.09536800000004,-63.79105600000004
1626098740,45a1f7,53.49650573730469,-0.4077497209821104,63.09860658304575,204.0573494500117,-0.32512,UNC60   ,False,False,False,4261.0,228.6,266.7,1626098738.739,1626098739.497,-25.7222,-57.61772800000001
1626098740,3c4591,51.33050537109375,0.7899763777449325,259.7060874153085,100.73120690841247,0.0,BOX413  ,False,False,False,1174.0,10668.0,10866.12,1626098739.488,1626098739.994,255.164224,-48.35773600000005
1626098740,407a19,53.501974849377646,-3.3463062959559124,137.5452405348399,84.2041136177081,-9.7536,GMDSI   ,False,False,False,5226.0,4663.4400000000005,4770.120000000001,1626098739.976,1626098739.988,136.842104,13.889987999999974
1626098740,4ca815,53.204498291015625,-0.1278337751115827,230.85470297787683,107.91005502714307,6.827520000000001,RYR9ZD  ,False,False,False,4617.0,10759.44,10934.7,1626098739.618,1626098739.995,219.667588,-70.99327200000003
1626098740,406ecc,51.44737243652344,-0.9730323585304176,189.1195783412061,296.1468412355809,10.07872,VIR513  ,False,False,False,1421.0,3726.18,3810.000000000001,1626098739.922,1626098739.997,-169.76652,83.339928
1626098740,43c6b8,51.75491591631356,-1.556243896484375,71.3020126343048,253.65711745655813,-3.2512000000000003,RRR820  ,False,False,False,3740.0,129.54000000000002,160.02,1626098715.352,1626098715.673,-68.421052,-20.063316000000032
1626098740,452057,51.64384227688029,-3.130111694335937,243.6803447125852,104.3002774491856,-0.32512,VAW902  ,False,False,False,5256.0,10675.62,10866.12,1626098739.705,1626098739.99,236.12979600000008,-60.18994800000008
1626098740,406de5,50.74761859441208,-1.1305999755859375,65.13966228756094,133.39997528485225,0.32512,CG175   ,False,False,False,7000.0,228.6,266.70000000000005,1626098739.687,1626098739.743,47.32884800000003,-44.75662799999998
1626098740,40621b,50.54415893554688,-3.7433021946957297,246.7235022752033,79.79132315662791,0.0,BAW246  ,False,False,False,2376.0,10972.8,11170.920000000002,1626098739.985,1626098739.987,242.81756800000005,43.72773999999992
1626098740,404090,51.63285827636719,-0.2976701066300506,41.1876602001347,62.47477425625567,-0.97536,,False,False,False,,388.62,411.48,1626098736.14,1626098736.14,36.525524,19.034428
1626098740,484f72,53.81002807617188,-2.4808698381696104,242.8442696632192,281.23852106997595,0.0,KLM671  ,False,False,False,2105.0,10972.8,11170.920000000002,1626098739.536,1626098739.969,-238.18757200000005,47.32884799999999
1626098740,400d91,53.93472445213188,-2.636234059053322,228.7419580896862,154.70285766141276,0.32512,EZY91QH ,False,False,False,6357.0,11887.2,12131.04,1626098739.737,1626098739.998,97.74435999999989,-206.8064880000001
1626098740,4079f8,51.32733361195709,1.1618804931640625,62.0774269187222,80.45961819515739,1.95072,AAAAA   ,False,False,False,7000.0,236.22,251.46,1626098739.925,1626098739.937,61.218836,10.288879999999978
1626098740,406ae8,51.46861965373411,-3.3313751220703125,233.07492769408088,3.9234338460609823,0.0,TOM6K   ,False,False,False,5411.0,12192.0,12466.32,1626098739.831,1626098739.956,15.947763999999989,232.528688
1626098740,4aca45,51.338087178893005,-0.6610870361328125,227.8429440709407,228.7532254736574,0.32512,NAX3WE  ,False,False,False,1142.0,11277.6,11483.34,1626098739.79,1626098740.0,-171.3098519999999,-150.2176480000001
1626098740,403321,51.50070190429688,-0.7672614020270316,45.54209760802451,166.27770286686646,0.97536,GBSYY   ,False,False,False,,312.42,327.66,1626098739.686,1626098739.686,10.803324000000009,-44.242184
1626098740,40774f,50.80284118652344,-0.8038577517947374,27.57439035604828,216.65610841596688,4.8768,GSHAZ   ,False,False,False,7000.0,403.86,419.1,1626098739.587,1626098739.587,-16.46220799999999,-22.12109200000001
1626098740,4079b4,52.69392110533633,-1.1436767578125,59.216951424841184,39.35945056784318,0.32512,GRIDC   ,False,False,False,36.0,365.76,411.48,1626098739.886,1626098739.988,37.554412000000006,45.785516
1626098740,40658e,52.14619445800781,-1.5798187255859375,44.0893814994486,55.93909118319216,-0.32512,GOBZR   ,False,False,False,7000.0,556.26,510.54,1626098739.869,1626098739.869,36.52552400000001,24.69331199999999
1626098740,4ca73b,50.65698138738082,-0.3017528637035411,222.734647613069,163.90918365114783,6.502400000000001,RYR3NC  ,False,False,False,6305.0,11529.06,11742.420000000002,1626098739.623,1626098740.0,61.733279999999965,-214.008704
1626098740,401a05,51.01263427734375,0.1135006466427364,61.99210294613224,95.23747606681252,-0.32512,GBALG   ,False,False,False,7712.0,495.3,533.4,1626098739.837,1626098739.837,61.733280000000015,-5.658884
1626098740,43c2b3,53.84449768066406,-2.044948032924083,131.02172640026782,20.21374913859586,0.0,WAD47   ,False,False,False,6371.0,4267.2,4373.88,1626098739.597,1626098739.875,45.271072,122.952116
1626098740,43c8e5,52.8482666015625,-2.780303955078125,43.40883227464568,301.4295656148385,-0.97536,SYS10   ,False,False,False,7421.0,243.84,289.56,1626098739.579,1626098739.647,-37.039968,22.635536000000016
1626098740,4010eb,52.27336818889036,-0.7414202008928328,152.1998028107952,324.21467990939635,0.0,EZY9007 ,False,False,False,6307.0,5486.400000000001,5600.700000000001,1626098739.852,1626098739.988,-88.99881200000004,123.46655999999996
1626098740,344695,53.450441522113344,-2.1095365636489305,115.36055416000636,234.25440686529583,0.0,VLG74SD ,False,False,False,5511.0,937.26,998.22,1626098739.924,1626098739.982,-93.628808,-67.39216400000001
1626098740,43c8e3,52.73390947762182,-3.064557756696388,43.08142161223058,11.712472311087508,0.65024,AFGHAN1 ,False,False,False,7420.0,182.88,228.6,1626098739.063,1626098739.947,8.745548000000003,42.184408
1626098740,43e8b1,53.41484069824219,-4.495997837611583,246.8393233316677,93.3454243972671,5.52704,MCELT   ,False,False,False,5013.0,9845.04,10027.92,1626098739.776,1626098739.975,246.418676,-14.4044320000001
1626098750,4010eb,52.28425598144531,-0.7541656494140625,151.89955503092506,324.3720927085791,0.0,EZY9007 ,False,False,False,6307.0,5486.400000000001,5600.700000000001,1626098749.691,1626098750.0,-88.484368,123.46656000000004
1626098750,401a05,51.01217496193061,0.11962890625,62.21370187598549,97.1250163489018,-0.65024,GBALG   ,False,False,False,7712.0,495.3,533.4,1626098747.247,1626098747.247,61.73328000000001,-7.716659999999989
1626098750,43c8e3,52.73780822753906,-3.065643310546875,46.27994952025821,335.7141748443487,0.65024,AFGHAN1 ,False,False,False,7420.0,190.5,228.6,1626098749.228,1626098749.228,-19.03442800000004,42.18440799999998
1626098750,40658e,52.14832887811176,-1.5745762416294156,43.52147592541356,57.0613094570445,-0.32512,GOBZR   ,False,False,False,7000.0,556.26,518.16,1626098749.753,1626098749.753,36.525524,23.664424
1626098750,4079b4,52.69816589355469,-1.138458251953125,59.50896428664186,34.789132308922085,0.32512,GRIDC   ,False,False,False,36.0,365.76,411.48,1626098749.988,1626098749.988,33.95330400000001,48.87218
1626098750,43c2b3,53.85572530455508,-2.038044649011965,130.66978868111525,19.790386833248625,0.0,WAD47   ,False,False,False,6371.0,4267.2,4373.88,1626098749.871,1626098749.991,44.24218400000001,122.952116
1626098750,43c8e5,52.848567639367054,-2.787074497767833,49.62451726828665,252.5042421228136,0.65024,SYS10   ,False,False,False,7421.0,236.22,281.94,1626098749.484,1626098749.504,-47.32884800000001,-14.918875999999994
1626098750,40774f,50.800872802734375,-0.8053423907305728,25.7684583648736,206.0534953104909,5.20192,GSHAZ   ,False,False,False,7000.0,449.58,434.34,1626098749.14,1626098749.155,-11.317767999999992,-23.14998000000001
1626098750,43e8b1,53.41347904528602,-4.458187327665428,247.38338386811225,93.4574173746236,5.20192,MCELT   ,False,False,False,5013.0,9898.38,10081.26,1626098749.876,1626098749.995,246.93312,-14.918876000000036
1626098750,344695,53.44253540039063,-2.120439801897305,114.86395222312792,213.120687218732,-1.6256000000000002,VLG74SD ,False,False,False,5511.0,929.64,990.6,1626098749.965,1626098749.976,-62.76216800000003,-96.20102800000002
1626098750,4ca73b,50.63777160644531,-0.293016935649689,221.7462511136372,163.8355008477431,5.20192,RYR3NC  ,False,False,False,6305.0,11597.64,11818.62,1626098749.65,1626098749.983,61.73327999999997,-212.979816
1626098750,4d024c,51.08885192871094,0.5127200564822635,219.89878541575888,321.17272191369324,0.0,FYL51F  ,False,False,False,4060.0,10363.2,10507.98,1626098749.914,1626098750.0,-137.870992,171.309852
1626098750,43c925,51.16548156738281,-1.758035195840364,136.2062748276804,205.9843705911853,13.0048,TOPSTAR1,False,False,False,2601.0,906.78,937.26,1626098749.714,1626098749.73,-59.67550400000001,-122.43767200000002
1626098750,407933,50.43650998907574,-4.728871938344582,64.83831439685459,271.36392753160294,-2.27584,HLE01   ,False,False,False,,411.48,472.44,1626098749.49,1626098749.49,-64.819944,1.5433320000000303
1626098750,407b02,53.81231689453125,-3.312770298549083,63.66855048197746,282.1270910349302,-0.32512,GOLD31  ,False,False,False,452.0,320.04,373.38,1626098749.7,1626098749.855,-62.24772399999999,13.37554400000006
1626098750,407a20,51.67428744041313,-0.8719635009765625,70.41872131841951,229.44410612165268,8.45312,HLY95   ,False,False,False,7632.0,1402.0800000000002,1440.18,1626098749.865,1626098749.98,-53.50217599999999,-45.785516
1626098750,400e4a,51.87309265136719,0.2168315165751689,73.88855856251726,43.02506598911803,-3.2512000000000003,EXS95EU ,False,False,False,5573.0,167.64,190.5,1626098737.56,1626098739.525,50.41551200000001,54.01661999999999
